   8.5549873798e-01   2.4902329864e-01   1.4070188643e-01   9.7184983088e-02   7.3993647124e-02   5.9655941670e-02   4.9938203381e-02   4.2926507666e-02   3.7632777702e-02   3.3496524019e-02   3.0176582693e-02   2.7453588570e-02   2.5180164811e-02   2.3253676346e-02   2.1600472261e-02   2.0166342007e-02   1.8910505713e-02   1.7801701876e-02   1.6815566113e-02   1.5932830190e-02   1.5138056937e-02   1.4418733915e-02   1.3764612592e-02   1.3167218822e-02   1.2619485005e-02   1.2115470062e-02   1.1650143710e-02   1.1219218456e-02   1.0819017442e-02   1.0446369522e-02   1.0098525245e-02   9.7730890419e-03
   8.4320932748e-01   2.4210135604e-01   1.3592921686e-01   9.3555284257e-02   7.1069524807e-02   5.7209520010e-02   4.7836172596e-02   4.1084316324e-02   3.5993504135e-02   3.2020050128e-02   2.8833587149e-02   2.6221999239e-02   2.4042955321e-02   2.2197439505e-02   2.0614463685e-02   1.9241819697e-02   1.8040262191e-02   1.6979725291e-02   1.6036789909e-02   1.5192944986e-02   1.4433366938e-02   1.3746045798e-02   1.3121148436e-02   1.2550547102e-02   1.2027465336e-02   1.1546208531e-02   1.1101956452e-02   1.0690601721e-02   1.0308622799e-02   9.9529831943e-03   9.6210507650e-03   9.3105326145e-03
   8.3126045785e-01   2.3541380005e-01   1.3133460200e-01   9.0068917187e-02   6.8265251284e-02   5.4866031617e-02   4.5824320888e-02   3.9322349162e-02   3.4426471495e-02   3.0609274150e-02   2.7550830170e-02   2.5046024723e-02   2.2957394653e-02   2.1189412447e-02   1.9673654488e-02   1.8359839672e-02   1.7210198497e-02   1.6195814335e-02   1.5294176260e-02   1.4487500294e-02   1.3761551804e-02   1.3104802935e-02   1.2507818977e-02   1.1962804312e-02   1.1463261542e-02   1.1003732242e-02   1.0579597404e-02   1.0186922152e-02   9.8223336774e-03   9.4829243943e-03   9.1661744447e-03   8.8698891844e-03
   8.1964061809e-01   2.2895189606e-01   1.2691101607e-01   8.6720010503e-02   6.5575786033e-02   5.2621062010e-02   4.3898722158e-02   3.7637071559e-02   3.2928465897e-02   2.9261249733e-02   2.6325591925e-02   2.3923139446e-02   2.1921125637e-02   2.0227385395e-02   1.8775964966e-02   1.7518437860e-02   1.6418454026e-02   1.5448201529e-02   1.4586041942e-02   1.3814889487e-02   1.3121074846e-02   1.2493532740e-02   1.1923210607e-02   1.1402631281e-02   1.0925564856e-02   1.0486779229e-02   1.0081848169e-02   9.7070020194e-03   9.3590103848e-03   9.0350890902e-03   8.7328257492e-03   8.4501197424e-03
   8.0833872567e-01   2.2270725387e-01   1.2265172093e-01   8.3502939657e-02   6.2996304631e-02   5.0470388853e-02   4.2055623249e-02   3.6025106118e-02   3.1496417568e-02   2.7973163539e-02   2.5155276083e-02   2.2850933083e-02   2.0931899140e-02   1.9309250239e-02   1.7919411423e-02   1.6715741133e-02   1.5663254562e-02   1.4735201659e-02   1.3910782251e-02   1.3173581037e-02   1.2510471334e-02   1.1910831706e-02   1.1365976131e-02   1.0868732787e-02   1.0413128170e-02   9.9941470545e-03   9.6075478925e-03   9.2497192716e-03   8.9175671668e-03   8.6084255499e-03   8.3199849023e-03   8.0502345846e-03
   7.9734410967e-01   2.1667181356e-01   1.1855025401e-01   8.0412316354e-02   6.0522189352e-02   4.8409973486e-02   4.0291436257e-02   3.4483225611e-02   3.0127394341e-02   2.6742329201e-02   2.4037404178e-02   2.1827105279e-02   1.9987569095e-02   1.8432995847e-02   1.7102101724e-02   1.5949963087e-02   1.4942908254e-02   1.4055207937e-02   1.3266867328e-02   1.2562114994e-02   1.1928345123e-02   1.1355362156e-02   1.0834831644e-02   1.0359874544e-02   9.9247631270e-03   9.5246899977e-03   9.1555905396e-03   8.8140049045e-03   8.4969696512e-03   8.2019318613e-03   7.9266804779e-03   7.6692909713e-03
   7.8664649460e-01   2.1083783202e-01   1.1460041669e-01   7.7442978431e-02   5.8149020179e-02   4.6435952843e-02   3.8602731186e-02   3.3008346255e-02   2.8818595445e-02   2.5566181566e-02   2.2969610226e-02   2.0849460608e-02   1.9086087757e-02   1.7596703583e-02   1.6322231061e-02   1.5219400011e-02   1.4255801786e-02   1.3406688346e-02   1.2652838666e-02   1.1979099636e-02   1.1373365436e-02   1.0825849151e-02   1.0328553551e-02   9.8748803305e-03   9.4593373507e-03   9.0773163788e-03   8.7249223047e-03   8.3988404489e-03   8.0962324144e-03   7.8146535703e-03   7.5519871054e-03   7.3063908965e-03
   7.7623598485e-01   2.0519787002e-01   1.1079626329e-01   7.4589980180e-02   5.5872566209e-02   4.4544631725e-02   3.6986228924e-02   3.1597521278e-02   2.7567345576e-02   2.4442271189e-02   2.1949635604e-02   1.9915903772e-02   1.8225501187e-02   1.6798543040e-02   1.5578077906e-02   1.4522427055e-02   1.3600396722e-02   1.2788182151e-02   1.2067305771e-02   1.1423208276e-02   1.0844263801e-02   1.0321077543e-02   9.8459757319e-03   9.4126292549e-03   9.0157718043e-03   8.6509860051e-03   8.3145391423e-03   8.0032555803e-03   7.7144166626e-03   7.4456814310e-03   7.1950232845e-03   6.9606789633e-03
   7.6610304978e-01   1.9974477976e-01   1.0713209044e-01   7.1848583091e-02   5.3688777436e-02   4.2732475418e-02   3.5438794549e-02   3.0247934790e-02   2.6371089240e-02   2.3368259085e-02   2.0975324146e-02   1.9024435006e-02   1.7403944930e-02   1.6036767975e-02   1.4868000157e-02   1.3857494565e-02   1.2975226021e-02   1.2198296576e-02   1.1508942987e-02   1.0893176215e-02   1.0339831124e-02   9.8398891650e-03   9.3859868371e-03   8.9720531495e-03   8.5930382752e-03   8.2447077405e-03   7.9234844143e-03   7.6263258397e-03   7.3506280235e-03   7.0941492623e-03   6.8549493039e-03   6.6313403610e-03
   7.5623850949e-01   1.9447169310e-01   1.0360242690e-01   6.9214246991e-02   5.1593776900e-02   4.0996102635e-02   3.3957430920e-02   2.8956895916e-02   2.5227385351e-02   2.2341911720e-02   2.0044617476e-02   1.8173145712e-02   1.6619639912e-02   1.5309712417e-02   1.4190431466e-02   1.3223124597e-02   1.2378890715e-02   1.1635703636e-02   1.0976486467e-02   1.0387797842e-02   9.8589149084e-03   9.3811801596e-03   8.9475277115e-03   8.5521340873e-03   8.1901569783e-03   7.8575371893e-03   7.5508466495e-03   7.2671704642e-03   7.0040144423e-03   6.7592319066e-03   6.5309652579e-03   6.3175989379e-03
   7.4663352103e-01   1.8937201008e-01   1.0020202393e-01   6.6682621580e-02   4.9583853177e-02   3.9332278778e-02   3.2539272563e-02   2.7721833201e-02   2.4133902070e-02   2.1361096228e-02   1.9155550550e-02   1.7360214277e-02   1.5870888504e-02   1.4615786970e-02   1.3543877728e-02   1.2617907586e-02   1.1810056747e-02   1.1099137113e-02   1.0468731281e-02   9.9059238684e-03   9.4004165999e-03   8.9438984236e-03   8.5295889393e-03   8.1519020152e-03   7.8061942717e-03   7.4885744896e-03   7.1957574090e-03   6.9249503193e-03   6.6737641774e-03   6.4401432848e-03   6.2223091586e-03   6.0187153651e-03
   7.3727956532e-01   1.8443938810e-01   9.6925845891e-02   6.4249538320e-02   4.7655453197e-02   3.7737909492e-02   3.1181579830e-02   2.6540289272e-02   2.3088411887e-02   2.0423775847e-02   1.8306247401e-02   1.6583902097e-02   1.5156070789e-02   1.3953475281e-02   1.2926913747e-02   1.2040499177e-02   1.1267451945e-02   1.0587389680e-02   9.9845286704e-03   9.4464586906e-03   8.9632890581e-03   8.5270411795e-03   8.1312085056e-03   7.7704324999e-03   7.4402604816e-03   7.1369622104e-03   6.8573892519e-03   6.5988659293e-03   6.3591038916e-03   6.1361345445e-03   5.9282551365e-03   5.7339853887e-03
   7.2816843451e-01   1.7966773143e-01   9.3769061431e-02   6.1911002686e-02   4.5805175383e-02   3.6210034511e-02   2.9881733315e-02   2.5409915728e-02   2.2088786917e-02   1.9528005562e-02   1.7494917084e-02   1.5842549775e-02   1.4473640981e-02   1.3321330669e-02   1.2338180039e-02   1.1489617199e-02   1.0749863150e-02   1.0099310158e-02   9.5227834185e-03   9.0083578787e-03   8.5465341456e-03   8.1296526596e-03   7.7514695664e-03   7.4068445795e-03   7.0915078286e-03   6.8018833489e-03   6.5349537981e-03   6.2881556010e-03   6.0592968329e-03   5.8464922948e-03   5.6481117274e-03   5.4627381643e-03
   7.1929221985e-01   1.7505118122e-01   9.0727034905e-02   5.9663186748e-02   4.4029763087e-02   3.4745821772e-02   2.8637228526e-02   2.4328468269e-02   2.1132994415e-02   1.8671927950e-02   1.6719849799e-02   1.5134573494e-02   1.3822124029e-02   1.2717972916e-02   1.1776379799e-02   1.0964038779e-02   1.0256133468e-02   9.6338008903e-03   9.0824513525e-03   8.5906257812e-03   8.1492004313e-03   7.7508218981e-03   7.3894983251e-03   7.0602987164e-03   6.7591284528e-03   6.4825594219e-03   6.2276998821e-03   5.9920936367e-03   5.7736411025e-03   5.5705369261e-03   5.3812202398e-03   5.2043346706e-03
   7.1064330012e-01   1.7058410591e-01   8.7795318243e-02   5.7502422078e-02   4.2326098314e-02   3.3342561793e-02   2.7445670791e-02   2.3293802045e-02   2.0219092491e-02   1.7853769209e-02   1.5979413196e-02   1.4458461565e-02   1.3200112361e-02   1.2142085201e-02   1.1240276000e-02   1.0462597596e-02   9.7851596571e-03   9.1898152586e-03   8.6625369592e-03   8.1923132431e-03   7.7703810004e-03   7.3896806280e-03   7.0444620082e-03   6.7299948470e-03   6.4423525313e-03   6.1782486476e-03   5.9349117946e-03   5.7099886308e-03   5.5014680043e-03   5.3076210086e-03   5.1269532008e-03   4.9581661990e-03
   7.0221433046e-01   1.6626109204e-01   8.4969643128e-02   5.5425192957e-02   4.0691195727e-02   3.1997662300e-02   2.6304770391e-02   2.2303867207e-02   1.9345226020e-02   1.7071835372e-02   1.5272048853e-02   1.3812771121e-02   1.2606262785e-02   1.1592411178e-02   1.0728688629e-02   9.9841812533e-03   9.3358896297e-03   8.7663552976e-03   8.2620911126e-03   7.8125154300e-03   7.4092113690e-03   7.0454012766e-03   6.7155669365e-03   6.4151705230e-03   6.1404464856e-03   5.8882442134e-03   5.6559076070e-03   5.4411818484e-03   5.2421404726e-03   5.0571277674e-03   4.8847128748e-03   4.7236529139e-03
   6.9399823168e-01   1.6207693543e-01   8.2245913519e-02   5.3428129885e-02   3.9122196904e-02   3.0708643090e-02   2.5212337914e-02   2.1356704669e-02   1.8509622738e-02   1.6324508694e-02   1.4596268903e-02   1.3196124977e-02   1.2039293537e-02   1.1067752188e-02   1.0240492053e-02   9.5277287821e-03   8.9073200774e-03   8.3624694309e-03   7.8802089082e-03   7.4503697548e-03   7.0648674943e-03   6.7171950548e-03   6.4020566872e-03   6.1150991405e-03   5.8527112723e-03   5.6118726253e-03   5.3900375751e-03   5.1850456793e-03   4.9950515749e-03   4.8184696297e-03   4.6539298531e-03   4.5002424827e-03
   6.8598817998e-01   1.5802663274e-01   7.9620198493e-02   5.1508003362e-02   3.7616364857e-02   2.9473131122e-02   2.4166279814e-02   2.0450442049e-02   1.7710589516e-02   1.5610244195e-02   1.3950652829e-02   1.2607208617e-02   1.1497981457e-02   1.0566964603e-02   9.7746125017e-03   9.0922282559e-03   8.4984942022e-03   7.9772503092e-03   7.5160275979e-03   7.1050539017e-03   6.7365638805e-03   6.4043101371e-03   6.1032103424e-03   5.8290882526e-03   5.5784807558e-03   5.3484921355e-03   5.1366826188e-03   4.9409821663e-03   4.7596230845e-03   4.5910868408e-03   4.4340617105e-03   4.2874087700e-03
   6.7817759715e-01   1.5410537340e-01   7.7088725381e-02   4.9661717949e-02   3.6171078784e-02   2.8288855829e-02   2.3164594169e-02   1.9583289801e-02   1.6946508797e-02   1.4927566375e-02   1.3333844397e-02   1.2044767338e-02   1.0981159299e-02   1.0088957290e-02   9.3300256727e-03   8.6767145173e-03   8.1084995556e-03   7.6098327501e-03   7.1687246225e-03   6.7757839420e-03   6.4235517717e-03   6.1060299263e-03   5.8183408200e-03   5.5564779617e-03   5.3171201570e-03   5.0974912440e-03   4.8952528729e-03   4.7084216025e-03   4.5353041224e-03   4.3744461461e-03   4.2245917255e-03   4.0846505939e-03
   6.7056014107e-01   1.5030853183e-01   7.4647873207e-02   4.7886306574e-02   3.4783829056e-02   2.7153644630e-02   2.2205366630e-02   1.8753537518e-02   1.6215835201e-02   1.4275066064e-02   1.2744548731e-02   1.1507603510e-02   1.0487713166e-02   9.6326891919e-03   8.9057544450e-03   8.2802670104e-03   7.7364659772e-03   7.2593917739e-03   6.8375157353e-03   6.4618125389e-03   6.1251174311e-03   5.8216714003e-03   5.5467932836e-03   5.2966393869e-03   5.0680245752e-03   4.8582872717e-03   4.6651863072e-03   4.4868211952e-03   4.3215698620e-03   4.1680395352e-03   4.0250276609e-03   3.8914905416e-03
   6.6312969666e-01   1.4663166002e-01   7.2294166399e-02   4.6178925089e-02   3.3452212417e-02   2.6065418649e-02   2.1286766544e-02   1.7959550400e-02   1.5517092280e-02   1.3651397423e-02   1.2181529522e-02   1.0994573971e-02   1.0016580061e-02   9.1971670211e-03   8.5008666984e-03   7.9020077136e-03   7.3815636303e-03   6.9251407312e-03   6.5216532140e-03   6.1624272364e-03   5.8405804997e-03   5.5505835365e-03   5.2879436266e-03   5.0489732047e-03   4.8306175801e-03   4.6303249999e-03   4.4459474114e-03   4.2756637934e-03   4.1179202958e-03   3.9713830458e-03   3.8349006030e-03   3.7074738414e-03
   6.5588036718e-01   1.4307048040e-01   7.0024268766e-02   4.4536847066e-02   3.2173927404e-02   2.5022188616e-02   2.0407043261e-02   1.7199765886e-02   1.4848869420e-02   1.3055275083e-02   1.1643606367e-02   1.0504587537e-02   9.5667455505e-03   8.7814430606e-03   8.1144732347e-03   7.5410991691e-03   7.0430011281e-03   6.6063295176e-03   6.2204241561e-03   5.8769488277e-03   5.5692924330e-03   5.2921458099e-03   5.0411970279e-03   4.8129082574e-03   4.6043498702e-03   4.4130753749e-03   4.2370259424e-03   4.0744566747e-03   3.9238790609e-03   3.7840156243e-03   3.6537638553e-03   3.5321672878e-03
   6.4880646584e-01   1.3962087899e-01   6.7834977734e-02   4.2957458808e-02   3.0946769953e-02   2.4022050952e-02   1.9564522597e-02   1.6472690426e-02   1.4209818884e-02   1.2485471405e-02   1.1129652225e-02   1.0036602627e-02   9.1372415398e-03   8.3846130650e-03   7.7457257948e-03   7.1967426031e-03   6.7200237476e-03   6.3022428727e-03   5.9331488540e-03   5.6047298010e-03   5.3106350106e-03   5.0457667626e-03   4.8059865760e-03   4.5879002278e-03   4.3886979941e-03   4.2060342734e-03   4.0379357307e-03   3.8827303909e-03   3.7389923196e-03   3.6054980402e-03   3.4811918850e-03   3.3651582183e-03
   6.4190250782e-01   1.3627889891e-01   6.5723218825e-02   4.1438254583e-02   2.9768629209e-02   2.3063184031e-02   1.8757603456e-02   1.5776896416e-02   1.3598652990e-02   1.1940813878e-02   1.0638590993e-02   9.5896250001e-03   8.7271441447e-03   8.0058142595e-03   7.3938151676e-03   6.8681761338e-03   6.4119117269e-03   6.0121987567e-03   5.6591792457e-03   5.3451528572e-03   5.0640189158e-03   4.8108826393e-03   4.5817719573e-03   4.3734303762e-03   4.1831631328e-03   4.0087213262e-03   3.8482135433e-03   3.7000376665e-03   3.5628276933e-03   3.4354118526e-03   3.3167793195e-03   3.2060535380e-03
   6.3516320251e-01   1.3304073402e-01   6.3686040365e-02   3.9976832057e-02   2.8637483513e-02   2.2143844599e-02   1.7984754607e-02   1.5111019248e-02   1.3014141409e-02   1.1420182619e-02   1.0169395189e-02   9.1627055895e-03   8.3355716653e-03   7.6442234309e-03   7.0579693870e-03   6.5546730629e-03   6.1179786409e-03   5.7355468046e-03   5.3978974390e-03   5.0976294977e-03   4.8288823818e-03   4.5869560885e-03   4.3680382061e-03   4.1690043366e-03   3.9872699385e-03   3.8206787978e-03   3.6674180006e-03   3.5259523513e-03   3.3949732465e-03   3.2733584248e-03   3.1601399903e-03   3.0544787914e-03
   6.2858344620e-01   1.2990272298e-01   6.1720608422e-02   3.8570887931e-02   2.7551396569e-02   2.1262364356e-02   1.7244511598e-02   1.4473754516e-02   1.2455108599e-02   1.0922508005e-02   9.7210837452e-03   8.7549384439e-03   7.9616826517e-03   7.2990551070e-03   6.7374520117e-03   6.2555402457e-03   5.8375698539e-03   5.4716668516e-03   5.1487143032e-03   4.8615986778e-03   4.6046899015e-03   4.3734749228e-03   4.1642945139e-03   3.9741509700e-03   3.8005654292e-03   3.6414705183e-03   3.4951285441e-03   3.3600684210e-03   3.2350365198e-03   3.1189579867e-03   3.0109060225e-03   2.9100772776e-03
   6.2215831488e-01   1.2686134343e-01   5.9824201952e-02   3.7218213756e-02   2.6508513770e-02   2.0417146688e-02   1.6535473813e-02   1.3863855326e-02   1.1920431341e-02   1.0446768394e-02   9.2927198999e-03   8.3654587575e-03   7.6046740588e-03   6.9695598199e-03   6.4315604853e-03   5.9701165375e-03   5.5700610429e-03   5.2199675269e-03   4.9110681280e-03   4.6365255238e-03   4.3909309978e-03   4.1699509396e-03   3.9700730945e-03   3.7884212717e-03   3.6226179350e-03   3.4706808665e-03   3.3309444529e-03   3.2019990256e-03   3.0826436078e-03   2.9718487402e-03   2.8687269677e-03   2.7725092077e-03
   6.1588305750e-01   1.2391320645e-01   5.7994208155e-02   3.5916691938e-02   2.5507058690e-02   1.9606663545e-02   1.5856301658e-02   1.3280129745e-02   1.1409036392e-02   9.9919879650e-03   8.8834091837e-03   7.9934409930e-03   7.2637794861e-03   6.6550224494e-03   6.1396245720e-03   5.6977713118e-03   5.3148567908e-03   4.9798849142e-03   4.6844233441e-03   4.4219001095e-03   4.1871190515e-03   3.9759187951e-03   3.7849281022e-03   3.6113873294e-03   3.4530160938e-03   3.3079138005e-03   3.1744839073e-03   3.0513755836e-03   2.9374382813e-03   2.8316860090e-03   2.7332689772e-03   2.6414509027e-03
   6.0975308938e-01   1.2105505131e-01   5.6228118024e-02   3.4664291903e-02   2.4545329732e-02   1.8829452453e-02   1.5205713870e-02   1.2721438349e-02   1.0919898249e-02   9.5572346461e-03   8.4922975004e-03   7.6380970893e-03   6.9382674986e-03   6.3547606431e-03   5.8610048646e-03   5.4379030478e-03   5.0713892440e-03   4.7508812737e-03   4.4682693042e-03   4.2172362902e-03   3.9927901843e-03   3.7909349329e-03   3.6084346013e-03   3.4426413319e-03   3.2913678948e-03   3.1527919341e-03   3.0253830961e-03   2.9078469177e-03   2.7990811506e-03   2.6981414264e-03   2.6042140154e-03   2.5165940286e-03
   6.0376398596e-01   1.1828374033e-01   5.4523522080e-02   3.3459066441e-02   2.3621696912e-02   1.8084113657e-02   1.4582484950e-02   1.2186691891e-02   1.0452037004e-02   9.1416181410e-03   8.1185692943e-03   7.2986747527e-03   6.6274400244e-03   6.0681233093e-03   5.5950913620e-03   5.1899379824e-03   4.8391168335e-03   4.5324438243e-03   4.2621191208e-03   4.0220705917e-03   3.8075021941e-03   3.6145765619e-03   3.4401875839e-03   3.2817946225e-03   3.1372997670e-03   3.0049556571e-03   2.8832953661e-03   2.7710784324e-03   2.6672488688e-03   2.5709021639e-03   2.4812591103e-03   2.3976448686e-03
   5.9791147672e-01   1.1559625402e-01   5.2878106290e-02   3.2299148193e-02   2.2734598792e-02   1.7369307397e-02   1.3985442708e-02   1.1674849073e-02   1.0004516301e-02   8.7442880443e-03   7.7614458014e-03   6.9744558246e-03   6.3306308267e-03   5.7944891794e-03   5.3413021124e-03   4.9533288263e-03   4.6175230546e-03   4.3240835822e-03   4.0655085581e-03   3.8359611510e-03   3.6308335404e-03   3.4464406825e-03   3.2798010337e-03   3.1284767987e-03   2.9904557106e-03   2.8640622969e-03   2.7478904122e-03   2.6407513302e-03   2.5416333727e-03   2.4496701945e-03   2.3641156389e-03   2.2843236295e-03
   5.9219143942e-01   1.1298968641e-01   5.1289648155e-02   3.1182746296e-02   2.1882539542e-02   1.6683751294e-02   1.3413465912e-02   1.1184914409e-02   9.5764413888e-03   8.3644320422e-03   7.4201833794e-03   6.6647547258e-03   6.0472040458e-03   5.5332654368e-03   5.0990819189e-03   4.7275535380e-03   4.4061153039e-03   4.1253342540e-03   3.8779949759e-03   3.6584867061e-03   3.4623823768e-03   3.2861431588e-03   3.1269070347e-03   2.9823348536e-03   2.8504964695e-03   2.7297853197e-03   2.6188535052e-03   2.5165618649e-03   2.4219411597e-03   2.3341615920e-03   2.2525086474e-03   2.1763637810e-03
   5.8659989452e-01   1.1046124053e-01   4.9756012960e-02   3.0108143170e-02   2.1064086134e-02   1.6026217859e-02   1.2865482055e-02   1.0715936196e-02   9.1669572543e-03   8.0012741943e-03   7.0940719156e-03   6.3689169708e-03   5.7765528075e-03   5.2838864086e-03   4.8679011053e-03   4.5121141563e-03   4.2044237704e-03   3.9357511810e-03   3.6991563228e-03   3.4892456341e-03   3.3017656295e-03   3.1333178339e-03   2.9811549202e-03   2.8430323572e-03   2.7170987427e-03   2.6018135695e-03   2.4958847571e-03   2.3982206300e-03   2.3078925986e-03   2.2241058632e-03   2.1461762031e-03   2.0735114268e-03
